wflow_id,group,formula,n_features,preprocessor,model
prep_6_linear_reg_1,Algeria,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,linear_reg
prep_6_linear_reg_1,Denmark,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,linear_reg
prep_6_linear_reg_1,Germany,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,linear_reg
prep_6_linear_reg_1,Italy,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,linear_reg
prep_6_linear_reg_1,Netherlands,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,linear_reg
prep_6_linear_reg_1,Norway,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,linear_reg
prep_6_linear_reg_1,Romania,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,linear_reg
prep_6_linear_reg_1,Russian Federation,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,linear_reg
prep_6_linear_reg_1,Turkey,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,linear_reg
prep_6_linear_reg_1,United Kingdom,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,linear_reg
prep_6_rand_forest_2,Algeria,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,rand_forest
prep_6_rand_forest_2,Denmark,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,rand_forest
prep_6_rand_forest_2,Germany,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,rand_forest
prep_6_rand_forest_2,Italy,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,rand_forest
prep_6_rand_forest_2,Netherlands,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,rand_forest
prep_6_rand_forest_2,Norway,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,rand_forest
prep_6_rand_forest_2,Romania,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,rand_forest
prep_6_rand_forest_2,Russian Federation,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,rand_forest
prep_6_rand_forest_2,Turkey,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,rand_forest
prep_6_rand_forest_2,United Kingdom,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,rand_forest
prep_6_boost_tree_3,Algeria,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,boost_tree
prep_6_boost_tree_3,Denmark,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,boost_tree
prep_6_boost_tree_3,Germany,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,boost_tree
prep_6_boost_tree_3,Italy,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,boost_tree
prep_6_boost_tree_3,Netherlands,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,boost_tree
prep_6_boost_tree_3,Norway,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,boost_tree
prep_6_boost_tree_3,Romania,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,boost_tree
prep_6_boost_tree_3,Russian Federation,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,boost_tree
prep_6_boost_tree_3,Turkey,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,boost_tree
prep_6_boost_tree_3,United Kingdom,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + es_sider_cracking_med + es_sider_hydroskimming_med + urals_cracking_med + urals_hydroskimming_med + dubai_cracking_singapore + dubai_hydroskimming_singapore + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + x30_70_wcs_bakken_cracking_usmc + bakken_coking_usmc,17,recipe,boost_tree
prep_7_linear_reg_1,Algeria,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,linear_reg
prep_7_linear_reg_1,Denmark,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,linear_reg
prep_7_linear_reg_1,Germany,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,linear_reg
prep_7_linear_reg_1,Italy,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,linear_reg
prep_7_linear_reg_1,Netherlands,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,linear_reg
prep_7_linear_reg_1,Norway,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,linear_reg
prep_7_linear_reg_1,Romania,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,linear_reg
prep_7_linear_reg_1,Russian Federation,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,linear_reg
prep_7_linear_reg_1,Turkey,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,linear_reg
prep_7_linear_reg_1,United Kingdom,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,linear_reg
prep_7_rand_forest_2,Algeria,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,rand_forest
prep_7_rand_forest_2,Denmark,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,rand_forest
prep_7_rand_forest_2,Germany,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,rand_forest
prep_7_rand_forest_2,Italy,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,rand_forest
prep_7_rand_forest_2,Netherlands,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,rand_forest
prep_7_rand_forest_2,Norway,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,rand_forest
prep_7_rand_forest_2,Romania,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,rand_forest
prep_7_rand_forest_2,Russian Federation,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,rand_forest
prep_7_rand_forest_2,Turkey,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,rand_forest
prep_7_rand_forest_2,United Kingdom,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,rand_forest
prep_7_boost_tree_3,Algeria,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,boost_tree
prep_7_boost_tree_3,Denmark,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,boost_tree
prep_7_boost_tree_3,Germany,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,boost_tree
prep_7_boost_tree_3,Italy,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,boost_tree
prep_7_boost_tree_3,Netherlands,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,boost_tree
prep_7_boost_tree_3,Norway,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,boost_tree
prep_7_boost_tree_3,Romania,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,boost_tree
prep_7_boost_tree_3,Russian Federation,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,boost_tree
prep_7_boost_tree_3,Turkey,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,boost_tree
prep_7_boost_tree_3,United Kingdom,target ~ es_sider_cracking_med + tapis_hydroskimming_singapore + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + urals_cracking_med + brent_cracking_nw_europe + dubai + brent,8,recipe,boost_tree
prep_8_linear_reg_1,Algeria,target ~ dubai + brent + dubai_hydroskimming_singapore,3,recipe,linear_reg
prep_8_linear_reg_1,Denmark,target ~ dubai + brent + dubai_hydroskimming_singapore,3,recipe,linear_reg
prep_8_linear_reg_1,Germany,target ~ dubai + brent + dubai_hydroskimming_singapore,3,recipe,linear_reg
prep_8_linear_reg_1,Italy,target ~ dubai + brent + dubai_hydroskimming_singapore,3,recipe,linear_reg
prep_8_linear_reg_1,Netherlands,target ~ dubai + brent + dubai_hydroskimming_singapore,3,recipe,linear_reg
prep_8_linear_reg_1,Norway,target ~ dubai + brent + dubai_hydroskimming_singapore,3,recipe,linear_reg
prep_8_linear_reg_1,Romania,target ~ dubai + brent + dubai_hydroskimming_singapore,3,recipe,linear_reg
prep_8_linear_reg_1,Russian Federation,target ~ dubai + brent + dubai_hydroskimming_singapore,3,recipe,linear_reg
prep_8_linear_reg_1,Turkey,target ~ dubai + brent + dubai_hydroskimming_singapore,3,recipe,linear_reg
prep_8_linear_reg_1,United Kingdom,target ~ dubai + brent + dubai_hydroskimming_singapore,3,recipe,linear_reg
prep_8_rand_forest_2,Algeria,target ~ dubai + brent + x50_50_hls_lls_cracking_usgc,3,recipe,rand_forest
prep_8_rand_forest_2,Denmark,target ~ dubai + brent + x50_50_hls_lls_cracking_usgc,3,recipe,rand_forest
prep_8_rand_forest_2,Germany,target ~ dubai + brent + x50_50_hls_lls_cracking_usgc,3,recipe,rand_forest
prep_8_rand_forest_2,Italy,target ~ dubai + brent + x50_50_hls_lls_cracking_usgc,3,recipe,rand_forest
prep_8_rand_forest_2,Netherlands,target ~ dubai + brent + x50_50_hls_lls_cracking_usgc,3,recipe,rand_forest
prep_8_rand_forest_2,Norway,target ~ dubai + brent + x50_50_hls_lls_cracking_usgc,3,recipe,rand_forest
prep_8_rand_forest_2,Romania,target ~ dubai + brent + x50_50_hls_lls_cracking_usgc,3,recipe,rand_forest
prep_8_rand_forest_2,Russian Federation,target ~ dubai + brent + x50_50_hls_lls_cracking_usgc,3,recipe,rand_forest
prep_8_rand_forest_2,Turkey,target ~ dubai + brent + x50_50_hls_lls_cracking_usgc,3,recipe,rand_forest
prep_8_rand_forest_2,United Kingdom,target ~ dubai + brent + x50_50_hls_lls_cracking_usgc,3,recipe,rand_forest
prep_8_boost_tree_3,Algeria,target ~ dubai + brent + dubai_hydroskimming_singapore,3,recipe,boost_tree
prep_8_boost_tree_3,Denmark,target ~ dubai + brent + dubai_hydroskimming_singapore,3,recipe,boost_tree
prep_8_boost_tree_3,Germany,target ~ dubai + brent + dubai_hydroskimming_singapore,3,recipe,boost_tree
prep_8_boost_tree_3,Italy,target ~ dubai + brent + dubai_hydroskimming_singapore,3,recipe,boost_tree
prep_8_boost_tree_3,Netherlands,target ~ dubai + brent + dubai_hydroskimming_singapore,3,recipe,boost_tree
prep_8_boost_tree_3,Norway,target ~ dubai + brent + dubai_hydroskimming_singapore,3,recipe,boost_tree
prep_8_boost_tree_3,Romania,target ~ dubai + brent + dubai_hydroskimming_singapore,3,recipe,boost_tree
prep_8_boost_tree_3,Russian Federation,target ~ dubai + brent + dubai_hydroskimming_singapore,3,recipe,boost_tree
prep_8_boost_tree_3,Turkey,target ~ dubai + brent + dubai_hydroskimming_singapore,3,recipe,boost_tree
prep_8_boost_tree_3,United Kingdom,target ~ dubai + brent + dubai_hydroskimming_singapore,3,recipe,boost_tree
prep_9_linear_reg_1,Algeria,target ~ dubai + brent + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + dubai_hydroskimming_singapore,5,recipe,linear_reg
prep_9_linear_reg_1,Denmark,target ~ dubai + brent + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + dubai_hydroskimming_singapore,5,recipe,linear_reg
prep_9_linear_reg_1,Germany,target ~ dubai + brent + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + dubai_hydroskimming_singapore,5,recipe,linear_reg
prep_9_linear_reg_1,Italy,target ~ dubai + brent + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + dubai_hydroskimming_singapore,5,recipe,linear_reg
prep_9_linear_reg_1,Netherlands,target ~ dubai + brent + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + dubai_hydroskimming_singapore,5,recipe,linear_reg
prep_9_linear_reg_1,Norway,target ~ dubai + brent + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + dubai_hydroskimming_singapore,5,recipe,linear_reg
prep_9_linear_reg_1,Romania,target ~ dubai + brent + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + dubai_hydroskimming_singapore,5,recipe,linear_reg
prep_9_linear_reg_1,Russian Federation,target ~ dubai + brent + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + dubai_hydroskimming_singapore,5,recipe,linear_reg
prep_9_linear_reg_1,Turkey,target ~ dubai + brent + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + dubai_hydroskimming_singapore,5,recipe,linear_reg
prep_9_linear_reg_1,United Kingdom,target ~ dubai + brent + x50_50_hls_lls_cracking_usgc + dubai_cracking_singapore + dubai_hydroskimming_singapore,5,recipe,linear_reg
prep_9_rand_forest_2,Algeria,target ~ dubai + brent + dubai_hydroskimming_singapore + dubai_cracking_singapore + x50_50_hls_lls_cracking_usgc,5,recipe,rand_forest
prep_9_rand_forest_2,Denmark,target ~ dubai + brent + dubai_hydroskimming_singapore + dubai_cracking_singapore + x50_50_hls_lls_cracking_usgc,5,recipe,rand_forest
prep_9_rand_forest_2,Germany,target ~ dubai + brent + dubai_hydroskimming_singapore + dubai_cracking_singapore + x50_50_hls_lls_cracking_usgc,5,recipe,rand_forest
prep_9_rand_forest_2,Italy,target ~ dubai + brent + dubai_hydroskimming_singapore + dubai_cracking_singapore + x50_50_hls_lls_cracking_usgc,5,recipe,rand_forest
prep_9_rand_forest_2,Netherlands,target ~ dubai + brent + dubai_hydroskimming_singapore + dubai_cracking_singapore + x50_50_hls_lls_cracking_usgc,5,recipe,rand_forest
prep_9_rand_forest_2,Norway,target ~ dubai + brent + dubai_hydroskimming_singapore + dubai_cracking_singapore + x50_50_hls_lls_cracking_usgc,5,recipe,rand_forest
