wflow_id,group,rmse_train,mae_train,r_squared_train,rmse_cv,mae_cv,r_squared_cv,rmse_overfit_ratio,mae_overfit_ratio,r_squared_generalization_drop,fit_quality
rec_ts_sig_rand_forest_2,Netherlands,32.8454111618979,23.64872182588668,0.8223794724178429,77.03659646751828,57.28043540365783,-0.48937421178787255,2.3454295057473376,2.422136630697595,1.3117536842057156,🔴 Severe Overfit
rec_date_linear_reg_1,Romania,28.89457572976904,22.6406171471783,0.47515586454012404,77.34965406251439,68.9035528787127,-10.425463286434487,2.676961059608978,3.0433601889381428,10.900619150974611,🔴 Severe Overfit
rec_date_rand_forest_2,Netherlands,33.24335303807526,23.77721074592333,0.8180494412308552,77.91408957635585,56.716494439073344,-0.5756626821594283,2.343749425249522,2.3853300138998663,1.3937121233902836,🔴 Severe Overfit
rec_ts_sig_boost_tree_3,Netherlands,5.168053404525504,3.8397358269585453,0.9956025821414931,78.86834556220825,53.896285156249995,-0.6070406082292377,15.260745079210226,14.036456565018756,1.6026431903707308,🔴 Severe Overfit
rec_date_boost_tree_3,Netherlands,5.168053404525504,3.8397358269585453,0.9956025821414931,78.86834556220825,53.896285156249995,-0.6070406082292377,15.260745079210226,14.036456565018756,1.6026431903707308,🔴 Severe Overfit
rec_fourier_rand_forest_2,Netherlands,35.15991444557276,25.341580491851328,0.7964648744461877,79.17277241679778,60.600546607616664,-0.5501729741626984,2.2517908153433237,2.391348346528859,1.3466378486088861,🔴 Severe Overfit
rec_splitwise_boost_tree_3,Netherlands,12.355378842380176,8.887717295328773,0.9748663314903088,81.09984452566127,55.945800411854634,-0.6076201374878112,6.563930216974064,6.294732218953314,1.58248646897812,🔴 Severe Overfit
rec_ts_sig_linear_reg_1,Romania,28.808428982738384,22.53610316709721,0.478280756567977,82.65433346641127,73.14287234546673,-11.901548459163596,2.8691024254025312,3.245586506377712,12.379829215731572,🔴 Severe Overfit
rec_date_boost_tree_3,Turkey,3.5530231402733943,2.574800222439234,0.9979674450822681,82.98991731569863,75.35066371964166,-2.7496497740248973,23.357550468785522,29.264664133149054,3.7476172191071653,🔴 Severe Overfit
rec_ts_sig_boost_tree_3,Turkey,3.5530231402733943,2.574800222439234,0.9979674450822681,82.98991731569863,75.35066371964166,-2.7496497740248973,23.357550468785522,29.264664133149054,3.7476172191071653,🔴 Severe Overfit
rec_center_scale_linear_reg_1,Netherlands,59.38208612416677,45.87920189034103,0.419429919024058,85.47376562584606,60.89227121012176,-0.7659706457417481,1.4393863739835966,1.327230394191784,1.1854005647658061,🟡 Moderate Overfit
rec_scale_linear_reg_1,Netherlands,59.38208612416676,45.879201890341115,0.41942991902405824,85.47376562584675,60.89227121012252,-0.7659706457417882,1.4393863739836086,1.327230394191798,1.1854005647658465,🟡 Moderate Overfit
rec_boxcox_linear_reg_1,Netherlands,59.382086124166776,45.879201890341044,0.4194299190240579,85.47376562584708,60.8922712101228,-0.7659706457418086,1.4393863739836137,1.3272303941918062,1.1854005647658665,🟡 Moderate Overfit
rec_rolling_linear_reg_1,Netherlands,59.382086124166776,45.879201890341044,0.4194299190240579,85.47376562584708,60.8922712101228,-0.7659706457418086,1.4393863739836137,1.3272303941918062,1.1854005647658665,🟡 Moderate Overfit
rec_anova_linear_reg_1,Netherlands,64.04201331987649,49.49378365163861,0.3247358347101713,85.54506855664565,56.568592760245124,-0.6865474294288739,1.3357648225293275,1.1429433877676938,1.0112832641390452,🟡 Moderate Overfit
rec_yj_linear_reg_1,Norway,36.948825711064124,24.603053729349902,0.19654091430791376,88.44225770515688,79.01434385424969,-20.500737779063655,2.3936419088597267,3.2115665284261246,20.69727869337157,🔴 Severe Overfit
rec_fourier_boost_tree_3,Netherlands,6.078383563107194,4.603088711886932,0.993916970063405,89.77101832349533,66.03743012058423,-1.0923575466653492,14.768896597503547,14.346330095713858,2.0862745167287544,🔴 Severe Overfit
rec_anova_boost_tree_3,Turkey,9.880909058168623,7.516369791327583,0.9842804532011766,90.93230334078729,76.9549789444633,-3.9690695794210757,9.20282767561886,10.23831731020662,4.953350032622252,🔴 Severe Overfit
rec_percentile_boost_tree_3,Netherlands,6.779408342540231,5.164223239474822,0.9924329372206279,93.29393727663007,68.49775361965014,-1.3945188410243676,13.761368627291304,13.263902516076367,2.3869517782449954,🔴 Severe Overfit
rec_percentile_linear_reg_1,Netherlands,61.30462325410023,46.475092529388135,0.38122863749862435,94.51457252231405,69.5584045299413,-1.6467079506353057,1.5417201428767062,1.4966813564912567,2.02793658813393,🔴 Severe Overfit
rec_rolling_boost_tree_3,Netherlands,6.193415806212129,4.755775439453119,0.9936845510865122,95.00061012610124,69.99561075492527,-1.4714973637333086,15.338968526998233,14.718022674967655,2.465181914819821,🔴 Severe Overfit
rec_center_scale_boost_tree_3,Netherlands,6.193415806212129,4.755775439453119,0.9936845510865122,95.00061012610124,69.99561075492527,-1.4714973637333086,15.338968526998233,14.718022674967655,2.465181914819821,🔴 Severe Overfit
rec_scale_boost_tree_3,Netherlands,6.193415806212129,4.755775439453119,0.9936845510865122,95.00061012610124,69.99561075492527,-1.4714973637333086,15.338968526998233,14.718022674967655,2.465181914819821,🔴 Severe Overfit
rec_boxcox_boost_tree_3,Netherlands,6.193415806212129,4.755775439453119,0.9936845510865122,95.00061012610124,69.99561075492527,-1.4714973637333086,15.338968526998233,14.718022674967655,2.465181914819821,🔴 Severe Overfit
rec_yj_boost_tree_3,Netherlands,6.193415806212129,4.755775439453119,0.9936845510865122,95.00061012610124,69.99561075492527,-1.4714973637333086,15.338968526998233,14.718022674967655,2.465181914819821,🔴 Severe Overfit
rec_rf_imp_linear_reg_1,Turkey,57.11466595756567,45.15483937952732,0.4747797054654944,95.32336688614086,86.73699486950628,-5.83385558763405,1.6689823058225186,1.9208792692291543,6.308635293099544,🔴 Severe Overfit
rec_rf_imp_boost_tree_3,Norway,6.706704887854075,4.9034421530829535,0.9735283581264761,95.9625388041552,91.53039100288723,-36.33041562699449,14.30844809914695,18.66655874492964,37.303943985120966,🔴 Severe Overfit
rec_rf_imp_linear_reg_1,Netherlands,69.39709005685481,53.67348533037916,0.20708566341619294,96.01967882888988,70.14445312037392,-0.9869769203310731,1.383626874703594,1.306873453225744,1.194062583747266,🟡 Moderate Overfit
rec_ts_sig_rand_forest_2,Turkey,24.62428420794121,19.219536919500936,0.9023722125923406,96.17115355917045,89.38578547806713,-4.01049093611171,3.905541080790309,4.650777271713172,4.912863148704051,🔴 Severe Overfit
rec_date_rand_forest_2,Turkey,24.25316734389211,18.470126029782605,0.9052927680698276,96.71427663326199,90.33687976218785,-4.072107656917534,3.987696751600504,4.890972569246249,4.977400424987361,🔴 Severe Overfit
rec_anova_rand_forest_2,Turkey,29.01698439072875,22.350515293375715,0.864434004086627,97.56835403456324,88.76384383911329,-4.223774753388326,3.3624567157205147,3.9714450729205906,5.088208757474953,🔴 Severe Overfit
rec_date_boost_tree_3,Germany,7.2003284547627,5.333410667588989,0.998140381265619,99.71309010363728,76.65591546365489,-0.8094483958023345,13.848408545540929,14.372775741701474,1.8075887770679535,🔴 Severe Overfit
rec_ts_sig_boost_tree_3,Germany,7.2003284547627,5.333410667588989,0.998140381265619,99.71309010363728,76.65591546365489,-0.8094483958023345,13.848408545540929,14.372775741701474,1.8075887770679535,🔴 Severe Overfit
rec_rf_imp_rand_forest_2,Turkey,29.711955593377947,22.726334125651118,0.8578624938599304,100.14731209508716,91.90521812879416,-4.724012857175232,3.370606548611277,4.043996608545024,5.581875351035163,🔴 Severe Overfit
rec_mi_rand_forest_2,Turkey,29.744669269138797,22.68815101412338,0.8575493269884085,100.23107274916123,91.60527790403566,-4.588164934544087,3.369715488924757,4.037582341858151,5.445714261532496,🔴 Severe Overfit
rec_mi_linear_reg_1,Netherlands,67.63100885167826,52.674366466007115,0.24692976616558038,100.79309899308058,79.05289795391451,-1.072428759657253,1.4903385400346487,1.500784978684661,1.3193585258228335,🟡 Moderate Overfit
rec_splitwise_linear_reg_1,Netherlands,54.27078926333442,40.101349539574585,0.5150733799800435,100.87738415807813,78.30377079076256,-2.108955167069053,1.8587786455177153,1.9526467734829565,2.6240285470490967,🔴 Severe Overfit
rec_fourier_rand_forest_2,Turkey,27.796337278031892,21.697345679177197,0.8755997187788115,103.71429568696877,95.72266229170913,-4.9388358858728365,3.7312216587951914,4.41172223123926,5.814435604651648,🔴 Severe Overfit
rec_ts_sig_linear_reg_1,Germany,76.53501136788441,63.82933767312105,0.789893446437399,104.44549867542722,85.71397162027091,-1.1513153325275438,1.364676071887991,1.3428616799883484,1.9412087789649428,🟡 Moderate Overfit
rec_yj_rand_forest_2,Turkey,26.318563415397616,20.191463553572742,0.8884754251297451,105.3126165763895,98.23711722584537,-5.107633686091697,4.001457637113148,4.865279674511904,5.996109111221442,🔴 Severe Overfit
rec_center_scale_rand_forest_2,Turkey,26.279883463415455,20.192405966180218,0.8888029958408461,105.32080428441805,98.24835846297444,-5.107922848615867,4.0076587261521315,4.865609310130169,5.996725844456713,🔴 Severe Overfit
rec_rolling_rand_forest_2,Turkey,26.279618157234566,20.177551382416986,0.8888052409880612,105.35360244690821,98.28314758696511,-5.11229317469607,4.008947231141759,4.87091549040041,6.001098415684131,🔴 Severe Overfit
rec_boxcox_rand_forest_2,Turkey,26.279618157234566,20.177551382416986,0.8888052409880612,105.35360244690821,98.28314758696511,-5.11229317469607,4.008947231141759,4.87091549040041,6.001098415684131,🔴 Severe Overfit
rec_scale_rand_forest_2,Turkey,26.281628896541374,20.187528333309846,0.8887882245896588,105.36432438960824,98.28175481274151,-5.1133984168093,4.009048480380683,4.868439225943998,6.002186641398959,🔴 Severe Overfit
rec_percentile_rand_forest_2,Turkey,26.432192653624952,20.44661049392392,0.8875103413853641,105.84396702207556,98.91233804851618,-5.171294238392857,4.004358185833666,4.837590958066608,6.058804579778221,🔴 Severe Overfit
rec_rf_imp_boost_tree_3,Turkey,12.56200277626939,9.868664659627278,0.9745923799210019,107.00388347114936,95.94313957413382,-5.9427743398057515,8.518059212125642,9.721998151040369,6.917366719726753,🔴 Severe Overfit
rec_splitwise_boost_tree_3,Turkey,9.218616618709206,7.246107318793402,0.9863171134920394,107.39306472339362,95.63829683254076,-5.3869932654879245,11.649585742120909,13.198575818011227,6.373310378979964,🔴 Severe Overfit
rec_date_linear_reg_1,Germany,76.5372805580471,63.87935687522075,0.7898809873344642,107.8536288669168,86.47790062720236,-1.2490836376368286,1.409164632980641,1.353769118185154,2.038964624971293,🟡 Moderate Overfit
rec_fourier_linear_reg_1,Netherlands,58.484583894164786,44.30203446951873,0.4368467966512848,108.33083665281544,85.50264148079197,-1.5166977830734663,1.8522972968201965,1.929993565862548,1.953544579724751,🔴 Severe Overfit
rec_splitwise_boost_tree_3,Algeria,12.703567379967147,9.928945726818508,0.9833130767857343,109.13838724032877,78.96755898517111,0.05797265440656163,8.591160575291175,7.953267260981833,0.9253404223791727,🔴 Severe Overfit
rec_percentile_linear_reg_1,Turkey,47.33355530222421,37.82393301612885,0.6392681664705813,110.54755268886029,98.9555473988532,-6.250699114998241,2.33550072423285,2.6162151714010453,6.889967281468822,🔴 Severe Overfit
rec_mi_linear_reg_1,Turkey,57.49455695069164,45.68429007513344,0.46776959629381765,112.10961614372673,101.08259264311405,-6.145960000690652,1.949917037187954,2.212633543760257,6.613729596984469,🔴 Severe Overfit
rec_ts_sig_boost_tree_3,Algeria,6.375324859696068,4.735812644163768,0.9957972891072869,112.22238653212125,74.9592052957286,-0.023717857474527038,17.602614612092292,15.828161062939307,1.019515146581814,🔴 Severe Overfit
rec_date_boost_tree_3,Algeria,6.375324859696068,4.735812644163768,0.9957972891072869,112.22238653212125,74.9592052957286,-0.023717857474527038,17.602614612092292,15.828161062939307,1.019515146581814,🔴 Severe Overfit
rec_rf_imp_boost_tree_3,Algeria,19.21285425479631,14.279122981760237,0.96183118708279,112.40546671712289,78.73489048170006,0.021816209398572928,5.850534502912909,5.5139864389622435,0.940014977684217,🔴 Severe Overfit
rec_splitwise_rand_forest_2,Turkey,30.834069490126222,24.375623489009154,0.8469237162242338,112.7312252581502,105.15607559774767,-5.999017619829017,3.6560605564649626,4.313985061557996,6.845941336053251,🔴 Severe Overfit
rec_scale_boost_tree_3,Turkey,4.520746163947,3.425486392211917,0.9967094654014221,112.81162386874857,103.12586474821671,-6.435388660540319,24.95420441174568,30.105466185088513,7.432098125941741,🔴 Severe Overfit
rec_boxcox_boost_tree_3,Turkey,4.520746163947,3.425486392211917,0.9967094654014221,112.81162386874857,103.12586474821671,-6.435388660540319,24.95420441174568,30.105466185088513,7.432098125941741,🔴 Severe Overfit
rec_rolling_boost_tree_3,Turkey,4.520746163947,3.425486392211917,0.9967094654014221,112.81162386874857,103.12586474821671,-6.435388660540319,24.95420441174568,30.105466185088513,7.432098125941741,🔴 Severe Overfit
rec_center_scale_boost_tree_3,Turkey,4.520746163947,3.425486392211917,0.9967094654014221,112.81162386874857,103.12586474821671,-6.435388660540319,24.95420441174568,30.105466185088513,7.432098125941741,🔴 Severe Overfit
rec_yj_boost_tree_3,Turkey,4.520746163947,3.425486392211917,0.9967094654014221,112.81162386874857,103.12586474821671,-6.435388660540319,24.95420441174568,30.105466185088513,7.432098125941741,🔴 Severe Overfit
rec_percentile_boost_tree_3,Turkey,4.529759513206067,3.5645582261827258,0.996696331151929,112.90161807153439,103.21051321225373,-6.4496973617349145,24.924417674355748,28.95464365096977,7.4463936928868435,🔴 Severe Overfit
rec_fourier_boost_tree_3,Turkey,4.460042070823282,3.3745131079779727,0.9967972419798932,113.02175521531588,102.99094321819803,-6.390585859020806,25.34096168165811,30.52023800847251,7.387383101000699,🔴 Severe Overfit
rec_mi_boost_tree_3,Turkey,11.004395228718565,8.402253596327041,0.9805025158256172,117.56534977213472,109.63805928795855,-6.951570755942656,10.683490308065291,13.04864915477982,7.932073271768274,🔴 Severe Overfit
rec_fourier_linear_reg_1,Norway,36.7862611054511,24.324204474447296,0.20359535645269722,117.83354843787392,104.82094009090633,-36.743713656783555,3.2031944779626698,4.309326547596707,36.94730901323625,🔴 Severe Overfit
rec_boxcox_boost_tree_3,Algeria,6.759546241594312,4.926319188541836,0.9952754552881775,118.07415096235495,84.29375225564709,-0.05455612885139671,17.46776288559066,17.11089944226647,1.0498315841395742,🔴 Severe Overfit
rec_rolling_boost_tree_3,Algeria,6.759546241594312,4.926319188541836,0.9952754552881775,118.07415096235495,84.29375225564709,-0.05455612885139671,17.46776288559066,17.11089944226647,1.0498315841395742,🔴 Severe Overfit
rec_scale_boost_tree_3,Algeria,6.759546241594312,4.926319188541836,0.9952754552881775,118.07415096235495,84.29375225564709,-0.05455612885139671,17.46776288559066,17.11089944226647,1.0498315841395742,🔴 Severe Overfit
rec_center_scale_boost_tree_3,Algeria,6.759546241594312,4.926319188541836,0.9952754552881775,118.07415096235495,84.29375225564709,-0.05455612885139671,17.46776288559066,17.11089944226647,1.0498315841395742,🔴 Severe Overfit
rec_yj_boost_tree_3,Algeria,6.759546241594312,4.926319188541836,0.9952754552881775,118.07415096235495,84.29375225564709,-0.05455612885139671,17.46776288559066,17.11089944226647,1.0498315841395742,🔴 Severe Overfit
rec_anova_boost_tree_3,Norway,5.009349962335794,3.5939122314453127,0.9852318793377461,118.29375879447014,110.84121831426205,-48.66317990315342,23.61459264852626,30.841381529700467,49.648411782491166,🔴 Severe Overfit
rec_percentile_boost_tree_3,Algeria,6.5777277361982875,4.9297957751486035,0.9955261989897062,119.07153703454134,83.38960531483525,-0.07284604031710246,18.102229494734424,16.915427964624268,1.0683722393068087,🔴 Severe Overfit
rec_date_boost_tree_3,Italy,4.508761398233308,3.394096866861989,0.9996269596924573,121.79183354756876,105.2233594981318,-0.8254087893477562,27.012259640816453,31.001872847375747,1.8250357490402136,🔴 Severe Overfit
rec_ts_sig_boost_tree_3,Italy,4.508761398233308,3.394096866861989,0.9996269596924573,121.79183354756876,105.2233594981318,-0.8254087893477562,27.012259640816453,31.001872847375747,1.8250357490402136,🔴 Severe Overfit
rec_fourier_boost_tree_3,Algeria,6.177810757341494,4.57486378815439,0.9960536638318178,124.09419810033506,89.70311504861583,-0.15667136194788012,20.087083106724474,19.607822047266726,1.152725025779698,🔴 Severe Overfit
rec_ts_sig_rand_forest_2,Algeria,40.94768088291535,27.41053303043408,0.8266261885810714,124.26618219159289,92.33758577231943,-0.1504473100029733,3.0347550706697195,3.368689899966427,0.9770734985840447,🔴 Severe Overfit
rec_anova_boost_tree_3,Algeria,12.32360277916727,9.49449234869745,0.9842963625706174,126.31044900311053,100.2411240287449,-0.18476343334299528,10.24947422166471,10.557818190510943,1.1690597959136126,🔴 Severe Overfit
rec_rolling_rand_forest_2,Algeria,41.01810223141225,27.174119967031427,0.8260293432425141,127.74452600006344,100.03966019668736,-0.21702628434649185,3.114345107420276,3.681431461922554,1.043055627589006,🔴 Severe Overfit
rec_boxcox_rand_forest_2,Algeria,41.01810223141225,27.174119967031427,0.8260293432425141,127.74452600006344,100.03966019668736,-0.21702628434649185,3.114345107420276,3.681431461922554,1.043055627589006,🔴 Severe Overfit
rec_scale_rand_forest_2,Algeria,41.04065777097734,27.23096862223425,0.8258379603794644,127.75335319339865,100.01819884403037,-0.2172039347781184,3.112848578263816,3.6729578088663692,1.0430418951575828,🔴 Severe Overfit
rec_center_scale_rand_forest_2,Algeria,41.04692501734553,27.22151772937711,0.8257847643630579,127.78975437216864,100.12519884403035,-0.21793674401176288,3.113260111888223,3.6781637173733532,1.0437215083748208,🔴 Severe Overfit
rec_splitwise_linear_reg_1,Turkey,48.303784679379085,37.74062590558843,0.6243282515148352,127.83091846914184,119.62353325729464,-10.274467960237025,2.6463955012558866,3.1696223999184236,10.898796211751861,🔴 Severe Overfit
rec_percentile_rand_forest_2,Algeria,42.924887464903904,27.2443328398068,0.8094788443491227,128.2329280958205,100.84963008971707,-0.2265748160523488,2.987379482372921,3.7016736905506193,1.0360536604014714,🔴 Severe Overfit
rec_yj_rand_forest_2,Algeria,41.001598622416296,27.20807938512106,0.826169309059471,128.28260861082023,100.4094153726708,-0.2273808418455192,3.128722121109831,3.6904264336857393,1.0535501509049903,🔴 Severe Overfit
rec_ts_sig_boost_tree_3,United Kingdom,5.8158870333360415,4.177230314805769,0.9991307239204278,128.92795345460027,88.71998727072011,-1.389638598478142,22.168235510008888,21.238950353362398,2.38876932239857,🔴 Severe Overfit
rec_date_boost_tree_3,United Kingdom,5.8158870333360415,4.177230314805769,0.9991307239204278,128.92795345460027,88.71998727072011,-1.389638598478142,22.168235510008888,21.238950353362398,2.38876932239857,🔴 Severe Overfit
rec_splitwise_rand_forest_2,Algeria,45.72734514516265,31.461965197611043,0.7837894646978553,129.14912852911664,97.32193812347077,-0.2385470923078309,2.8243303458604334,3.0933203794548914,1.0223365570056862,🔴 Severe Overfit
rec_date_rand_forest_2,Algeria,40.6493067926153,26.620467166321344,0.8291436342747095,131.7463204998131,102.17211187182386,-0.28889186173007253,3.2410471640256175,3.838103637831196,1.118035496004782,🔴 Severe Overfit
rec_fourier_rand_forest_2,Algeria,42.938208127162014,28.36540653366696,0.8093605790769604,132.0781600491335,103.57584967689314,-0.3001315748519652,3.0760053996194356,3.6514847602821683,1.1094921539289255,🔴 Severe Overfit
rec_date_rand_forest_2,Germany,44.990736838268695,34.31425293707804,0.9273951707012275,132.81105885719012,114.14259853549841,-2.153567051672092,2.9519645195991164,3.3263903120607465,3.0809622223733197,🔴 Severe Overfit
rec_rf_imp_rand_forest_2,Algeria,42.726409330755565,29.97026407176931,0.8112366525567684,133.01813967663423,102.27360118263383,-0.31452302783787944,3.113253413056743,3.4125025037390686,1.1257596803946477,🔴 Severe Overfit
rec_yj_linear_reg_1,Algeria,77.23624631329868,55.82165837891287,0.38316757609208085,133.81727991270117,94.1144120915957,-0.33712344364333113,1.73257099225005,1.685983806728828,0.720291019735412,🔴 Severe Overfit
rec_anova_rand_forest_2,Algeria,42.02364977402979,28.67864379756045,0.8173951057737594,135.25985061341927,107.53021066252585,-0.37017011257542737,3.2186602387165464,3.7494872986871473,1.1875652183491867,🔴 Severe Overfit
rec_scale_linear_reg_1,Algeria,76.99355681768098,54.94769208507076,0.3870378719035863,137.54696621588195,87.21315489771112,-0.4063306581938718,1.7864737245687985,1.587203239813722,0.7933685300974581,🔴 Severe Overfit
rec_center_scale_linear_reg_1,Algeria,76.99355681768098,54.94769208507085,0.3870378719035863,137.54696621588246,87.21315489771149,-0.40633065819388225,1.7864737245688052,1.5872032398137261,0.7933685300974685,🔴 Severe Overfit
rec_boxcox_linear_reg_1,Algeria,76.99355681768098,54.94769208507083,0.3870378719035863,137.54696621588255,87.2131548977116,-0.40633065819388403,1.7864737245688063,1.5872032398137288,0.7933685300974703,🔴 Severe Overfit
rec_rolling_linear_reg_1,Algeria,76.99355681768098,54.94769208507083,0.3870378719035863,137.54696621588255,87.2131548977116,-0.40633065819388403,1.7864737245688063,1.5872032398137288,0.7933685300974703,🔴 Severe Overfit
rec_ts_sig_rand_forest_2,Germany,46.353672007547665,35.970489393494226,0.9229296051935599,138.23594580370525,119.56713942896857,-2.4154275938707013,2.982200542412187,3.324034269341745,3.3383571990642613,🔴 Severe Overfit
rec_percentile_linear_reg_1,Algeria,80.95230228345417,56.80354180827341,0.32238457142823174,139.10756214553936,104.54976386859293,-0.4381294449965224,1.718389202304028,1.8405500879060557,0.7605140164247541,🔴 Severe Overfit
rec_date_linear_reg_1,Algeria,71.49489809979717,49.21376712951496,0.4714635058337949,142.04192864551817,87.77035186247575,-0.5071575796891673,1.9867421651157111,1.783451196318545,0.9786210855229622,🔴 Severe Overfit
rec_ts_sig_linear_reg_1,Algeria,71.03808762152994,49.48999633961517,0.4781960051264519,142.1129110007288,86.61169392523203,-0.5110394784735742,2.000517127626867,1.7500848723220075,0.9892354836000261,🔴 Severe Overfit
rec_rolling_linear_reg_1,Norway,37.093005467140046,24.523362778199914,0.19025824902321054,142.4822882749266,129.7531315960727,-54.229038018261605,3.841217137315789,5.291000780342285,54.419296267284814,🔴 Severe Overfit
rec_boxcox_linear_reg_1,Norway,37.093005467140046,24.523362778199914,0.19025824902321054,142.4822882749266,129.7531315960727,-54.229038018261605,3.841217137315789,5.291000780342285,54.419296267284814,🔴 Severe Overfit
rec_center_scale_linear_reg_1,Norway,37.09300546714004,24.523362778199914,0.19025824902321076,142.4822882749267,129.7531315960728,-54.229038018261704,3.8412171373157924,5.291000780342289,54.41929626728491,🔴 Severe Overfit
rec_scale_linear_reg_1,Norway,37.093005467140046,24.523362778199843,0.19025824902321054,142.48228827492733,129.75313159607347,-54.22903801826216,3.841217137315809,5.2910007803423325,54.41929626728537,🔴 Severe Overfit
rec_perm_linear_reg_1,Denmark,0.950632608624053,0.6753009253846565,0.09629764342062819,145.90082340531245,144.5032681477411,-56.14874025934283,153.47761278301775,213.98351862975895,56.24503790276346,🔴 Severe Overfit
rec_safe_linear_reg_1,Denmark,0.9337697627755567,0.6809401549663183,0.12807403012608054,146.10522419428293,144.70765444335964,-56.360126933496645,156.46814666604402,212.5115597721174,56.488200963622724,🔴 Severe Overfit
rec_perm_boost_tree_3,Denmark,0.22457147715235773,0.16617172418110165,0.9495676516496081,146.2755526022481,144.87597388102432,-56.38040038603784,651.3541009618477,871.8449218420083,57.32996803768745,🔴 Severe Overfit
rec_shap_rand_forest_2,Denmark,0.4520546371025204,0.3170402724326508,0.7956466050741086,146.30248245793584,144.91567080771864,-56.41574424927501,323.63893753125296,457.0891568310244,57.21139085434912,🔴 Severe Overfit
rec_perm_rand_forest_2,Denmark,0.48831925696482326,0.3408883513954635,0.7615443032773229,146.31127918676688,144.921498400399,-56.45110245097443,299.62217770434273,425.12892507809994,57.21264675425176,🔴 Severe Overfit
rec_shap_linear_reg_1,Denmark,0.9653548714371554,0.6862440912071922,0.0680899721925533,146.34728002106408,144.95709890252945,-56.494227827028226,151.59946290341094,211.23256398103356,56.56231779922078,🔴 Severe Overfit
rec_safe_rand_forest_2,Denmark,0.48978558859601895,0.34631123062505753,0.7601100772036513,146.3800023428893,144.99847887939578,-56.49416353741327,298.86547450791835,418.6941284511272,57.25427361461692,🔴 Severe Overfit
rec_safe_boost_tree_3,Denmark,0.2470207002731347,0.18822324763519335,0.9389807736365702,146.41196603933187,145.02501759832444,-56.482921483707095,592.7113228868749,770.4947152936497,57.42190225734367,🔴 Severe Overfit
rec_rf_linear_reg_1,Denmark,0.9789552689508753,0.70537937612281,0.04164658139331956,146.44193038534158,145.05221904961184,-56.524780530887114,149.59001195456065,205.63717052078587,56.56642711228044,🔴 Severe Overfit
rec_rf_rand_forest_2,Denmark,0.5588718668990144,0.38514899518850504,0.6876622363888104,146.49633210682802,145.09586570675873,-56.62765652793043,262.1286573605596,376.726585086231,57.31531876431924,🔴 Severe Overfit
rec_rf_boost_tree_3,Denmark,0.2860749535475136,0.21212173236232645,0.9181611209527879,146.677612833666,145.29375023931794,-56.80941622396231,512.7244137061604,684.9545712324317,57.7275773449151,🔴 Severe Overfit
rec_shap_boost_tree_3,Denmark,0.20299365026296867,0.15196340198962804,0.9587935779529155,146.75113455006857,145.365925267242,-56.80340655104861,722.9346058852551,956.585094595103,57.76220012900153,🔴 Severe Overfit
rec_rf_imp_linear_reg_1,Algeria,90.67925975242626,66.79816269280316,0.1497614169128576,148.3408825143503,120.8531866439552,-0.640985021750142,1.6358854595786576,1.8092292029010542,0.7907464386629997,🔴 Severe Overfit
rec_fourier_linear_reg_1,Algeria,76.16648434052705,54.09741610684151,0.4001361413432444,150.19104672910322,115.12665747875403,-0.6760140811413717,1.9718784190908074,2.128135976982353,1.0761502224846162,🔴 Severe Overfit
rec_fourier_rand_forest_2,Germany,52.68029078966116,39.37184185942282,0.9004558771728173,152.55097563805535,131.85564773296394,-3.204989829595413,2.8957884125422186,3.3489834741223077,4.10544570676823,🔴 Severe Overfit
rec_anova_linear_reg_1,Algeria,82.40942260351852,60.39252342096873,0.29777122855483174,156.01247974349565,120.52469155993047,-0.8078010070177586,1.8931388525082882,1.9956889484449563,1.1055722355725903,🔴 Severe Overfit
rec_rf_imp_boost_tree_3,Germany,18.399900565721424,13.860244038899756,0.9878563218326903,157.79810658883838,135.25939384341032,-3.5729893048734316,8.576030398925768,9.758803197389257,4.560845626706122,🔴 Severe Overfit
rec_splitwise_linear_reg_1,Algeria,68.4550106887047,51.191711581137156,0.5154536104960932,157.82385205038526,104.06152565700484,-0.8507757269772379,2.305512050360788,2.032780746001641,1.3662293374733312,🔴 Severe Overfit
rec_percentile_rand_forest_2,Germany,51.48046740274685,39.55772971492581,0.9049385882911728,158.27051641350158,137.20619036668498,-3.5074749279505775,3.0743799424994487,3.4685051785192496,4.412413516241751,🔴 Severe Overfit
rec_yj_rand_forest_2,Germany,51.69204949557175,39.026158609067984,0.9041555874461685,158.30885151781678,137.54259546233956,-3.519746647352767,3.0625377221961076,3.5243693041923074,4.423902234798936,🔴 Severe Overfit
rec_center_scale_rand_forest_2,Germany,51.63532097433815,38.990139947969915,0.9043658375103407,158.5207742375736,137.59601402319186,-3.533791975514794,3.070006562297843,3.5289951307383296,4.438157813025135,🔴 Severe Overfit
rec_boxcox_rand_forest_2,Germany,51.6546957174714,39.00864765599715,0.9042940558337402,158.58712371226767,137.67268911459976,-3.537073308953172,3.0701395392912563,3.5292863861542787,4.441367364786912,🔴 Severe Overfit
rec_rolling_rand_forest_2,Germany,51.6546957174714,39.00864765599715,0.9042940558337402,158.58712371226767,137.67268911459976,-3.537073308953172,3.0701395392912563,3.5292863861542787,4.441367364786912,🔴 Severe Overfit
rec_scale_rand_forest_2,Germany,51.61458731507026,38.95355451702009,0.9044426240202631,158.59834232094,137.70163405973432,-3.5377701758800795,3.0727426212440716,3.5350210209845665,4.442212799900343,🔴 Severe Overfit
